order_id,order_date,region,category,quantity,amount
1614,2025-06-07,West,Components,5,276.54
1615,2025-06-07,North,Clothing,1,76.68
1616,2025-06-08,West,Accessories,1,78.3
1617,2025-06-08,East,Clothing,1,155.25
1618,2025-06-09,East,Accessories,1,49.65
1619,2025-06-09,East,Clothing,5,148.35
1620,2025-06-09,North,Clothing,2,118.04
1621,2025-06-09,West,Bikes,2,1198.98
1622,2025-06-09,South,Clothing,1,85.6
1623,2025-06-10,East,Clothing,3,86.9
1624,2025-06-10,East,Components,3,293.73
1625,2025-06-10,North,Components,5,172.51
1626,2025-06-10,South,Accessories,4,73.36
1627,2025-06-11,East,Accessories,5,63.44
1628,2025-06-11,South,Bikes,2,1540.02
1629,2025-06-11,West,Components,1,322.84
1630,2025-06-11,West,Bikes,2,3613.21
1631,2025-06-11,North,Components,1,431.95
1632,2025-06-12,North,Accessories,1,30.02
1633,2025-06-12,North,Accessories,4,72.53
1634,2025-06-12,South,Bikes,2,3073.35
1635,2025-06-12,West,Accessories,5,38.7
1636,2025-06-12,West,Clothing,1,108.3
1637,2025-06-12,West,Clothing,5,102.53
1638,2025-06-13,North,Accessories,1,76.58
1639,2025-06-13,East,Clothing,5,113.04
1640,2025-06-13,West,Accessories,2,76.07
1641,2025-06-14,North,Clothing,2,104.08
1642,2025-06-14,West,Components,1,414.69
1643,2025-06-14,East,Components,5,407.59
1644,2025-06-14,South,Accessories,5,42.35
1645,2025-06-15,South,Accessories,2,36.72
1646,2025-06-15,North,Components,2,363.76
1647,2025-06-15,South,Clothing,5,117.65
1648,2025-06-15,South,Clothing,5,124.41
1649,2025-06-15,North,Accessories,5,34.76
1650,2025-06-16,North,Bikes,4,3615.75
1651,2025-06-16,North,Components,5,486.76
1652,2025-06-16,West,Bikes,5,2470.46
1653,2025-06-16,South,Components,5,527.5
1654,2025-06-16,South,Accessories,3,65.95
1655,2025-06-16,North,Bikes,3,2307.74
1656,2025-06-17,South,Bikes,4,3178.15
1657,2025-06-17,South,Clothing,4,57.46
1658,2025-06-18,East,Components,2,369.55
1659,2025-06-18,East,Clothing,1,128.54
1660,2025-06-19,East,Bikes,4,1824.95
1661,2025-06-19,East,Bikes,1,3513.39
1662,2025-06-19,North,Clothing,1,106.18
1663,2025-06-19,South,Components,4,249.29
1664,2025-06-20,North,Accessories,4,28.33
1665,2025-06-20,East,Bikes,2,1340.73
1666,2025-06-21,West,Clothing,2,143.14
1667,2025-06-21,East,Clothing,4,105.0
1668,2025-06-21,South,Bikes,4,1197.42
1669,2025-06-22,North,Accessories,1,71.53
1670,2025-06-22,West,Components,4,391.96
1671,2025-06-22,West,Components,4,420.24
1672,2025-06-22,North,Components,3,490.48
1673,2025-06-22,East,Clothing,2,103.84
1674,2025-06-22,East,Bikes,4,1743.29
1675,2025-06-23,East,Accessories,3,43.94
1676,2025-06-23,West,Bikes,3,2106.35
1677,2025-06-23,West,Components,5,158.0
1678,2025-06-23,South,Bikes,3,2970.31
1679,2025-06-24,East,Clothing,3,50.97
1680,2025-06-24,North,Components,5,536.95
1681,2025-06-24,West,Bikes,5,3676.72
1682,2025-06-24,East,Bikes,2,2186.51
1683,2025-06-24,East,Components,3,415.72
1684,2025-06-25,West,Components,3,286.67
1685,2025-06-25,East,Bikes,4,3184.86
1686,2025-06-25,South,Clothing,3,145.47
1687,2025-06-25,North,Components,4,202.89
1688,2025-06-26,East,Accessories,2,44.4
1689,2025-06-26,East,Bikes,3,1545.66
1690,2025-06-26,South,Clothing,5,52.11
1691,2025-06-26,East,Bikes,5,2835.9
1692,2025-06-26,East,Clothing,4,156.07
1693,2025-06-27,South,Accessories,3,40.03
1694,2025-06-27,South,Clothing,3,105.91
1695,2025-06-28,West,Bikes,4,1763.57
1696,2025-06-28,East,Components,5,498.21
1697,2025-06-28,North,Bikes,2,1700.38
1698,2025-06-29,East,Bikes,2,1356.98
1699,2025-06-29,North,Bikes,3,1675.42
1700,2025-06-29,East,Bikes,1,1745.76
1701,2025-06-29,East,Accessories,2,44.93
1702,2025-06-29,North,Bikes,1,3650.17
1703,2025-06-29,West,Clothing,3,132.02
1704,2025-06-30,East,Bikes,5,1200.29
1705,2025-06-30,East,Clothing,2,50.12
1706,2025-06-30,South,Bikes,2,1179.41
1707,2025-06-30,East,Bikes,4,2171.7
1708,2025-06-30,South,Clothing,5,105.02
1709,2025-07-01,East,Clothing,4,69.91
1710,2025-07-01,East,Bikes,5,3394.78
1711,2025-07-01,East,Accessories,5,53.69
1712,2025-07-01,North,Clothing,5,58.75
1713,2025-07-01,East,Accessories,2,27.55
1714,2025-07-01,North,Components,1,306.33
1715,2025-07-02,South,Components,5,197.67
1716,2025-07-02,East,Components,2,251.05
1717,2025-07-02,South,Components,5,489.63
1718,2025-07-02,South,Bikes,4,2151.17
1719,2025-07-02,East,Accessories,4,34.0
1720,2025-07-02,North,Accessories,1,33.94
1721,2025-07-03,West,Bikes,3,3484.75
1722,2025-07-03,West,Bikes,4,1792.24
1723,2025-07-04,North,Components,3,161.98
1724,2025-07-04,East,Accessories,2,35.63
1725,2025-07-04,East,Clothing,3,130.11
1726,2025-07-04,South,Accessories,4,34.19
1727,2025-07-04,South,Clothing,3,152.3
1728,2025-07-05,West,Bikes,2,2094.72
1729,2025-07-05,West,Components,2,274.71
1730,2025-07-05,South,Bikes,3,3707.36
1731,2025-07-05,West,Bikes,2,3405.96
1732,2025-07-06,East,Components,1,537.98
1733,2025-07-06,North,Bikes,2,1569.39
1734,2025-07-06,East,Clothing,1,60.9
1735,2025-07-06,West,Components,1,331.15
1736,2025-07-06,West,Accessories,3,41.19
1737,2025-07-07,North,Components,1,228.54
1738,2025-07-07,South,Components,5,346.86
1739,2025-07-08,North,Bikes,3,3255.88
1740,2025-07-08,North,Bikes,4,3694.82
1741,2025-07-08,North,Components,2,354.91
1742,2025-07-08,South,Components,5,417.3
1743,2025-07-08,West,Bikes,1,2675.05
1744,2025-07-09,South,Components,1,482.74
1745,2025-07-09,North,Clothing,3,123.78
1746,2025-07-09,North,Clothing,2,51.59
1747,2025-07-09,East,Bikes,3,2318.76
1748,2025-07-10,West,Clothing,5,122.03
1749,2025-07-10,West,Clothing,3,106.18
1750,2025-07-11,West,Accessories,4,39.98
1751,2025-07-11,West,Components,4,300.96
1752,2025-07-11,North,Components,2,500.26
1753,2025-07-11,West,Clothing,2,122.65
1754,2025-07-11,North,Components,5,408.74
1755,2025-07-12,East,Bikes,4,2312.02
1756,2025-07-12,North,Clothing,4,95.56
1757,2025-07-13,West,Clothing,2,111.12
1758,2025-07-13,North,Accessories,4,42.08
1759,2025-07-13,East,Clothing,1,113.46
1760,2025-07-13,East,Components,3,510.34
1761,2025-07-13,East,Accessories,5,70.66
1762,2025-07-14,South,Accessories,1,54.33
1763,2025-07-14,South,Clothing,3,103.35
1764,2025-07-14,South,Components,4,412.74
1765,2025-07-14,North,Components,3,399.81
1766,2025-07-14,West,Accessories,1,42.45
1767,2025-07-14,East,Accessories,4,30.62
1768,2025-07-15,East,Clothing,4,84.32
1769,2025-07-15,East,Bikes,4,1929.41
1770,2025-07-16,South,Accessories,5,57.97
1771,2025-07-16,South,Components,3,152.31
1772,2025-07-17,East,Components,4,392.87
1773,2025-07-17,South,Clothing,1,45.77
1774,2025-07-17,South,Clothing,3,50.32
1775,2025-07-17,East,Clothing,2,148.05
1776,2025-07-17,North,Clothing,5,138.63
1777,2025-07-18,West,Bikes,3,1714.92
1778,2025-07-18,West,Clothing,4,148.46
1779,2025-07-18,East,Clothing,4,48.5
1780,2025-07-18,East,Accessories,3,58.74
1781,2025-07-18,South,Components,5,300.29
1782,2025-07-19,South,Clothing,3,50.96
1783,2025-07-19,West,Bikes,4,1358.82
1784,2025-07-19,West,Accessories,1,51.78
1785,2025-07-20,West,Accessories,4,75.06
1786,2025-07-20,North,Accessories,4,31.9
1787,2025-07-21,North,Accessories,2,29.57
1788,2025-07-21,North,Components,3,306.65
1789,2025-07-21,West,Clothing,1,131.25
1790,2025-07-21,North,Bikes,5,1770.57
1791,2025-07-21,North,Bikes,2,1422.49
1792,2025-07-22,South,Accessories,3,25.0
1793,2025-07-22,West,Accessories,5,70.96
1794,2025-07-22,North,Components,2,539.26
1795,2025-07-22,North,Clothing,2,81.78
1796,2025-07-22,North,Clothing,3,102.9
1797,2025-07-22,East,Accessories,5,36.38
1798,2025-07-23,East,Accessories,3,60.61
1799,2025-07-23,West,Components,5,488.04
1800,2025-07-23,South,Clothing,1,78.44
1801,2025-07-23,East,Components,4,359.37
1802,2025-07-23,South,Accessories,3,62.25
1803,2025-07-24,North,Components,3,328.01
1804,2025-07-24,West,Bikes,5,2684.26
1805,2025-07-24,South,Clothing,4,47.77
1806,2025-07-24,South,Clothing,5,66.56
1807,2025-07-25,West,Accessories,2,44.97
1808,2025-07-25,West,Components,1,172.51
1809,2025-07-25,North,Bikes,5,1525.72
1810,2025-07-25,South,Accessories,4,32.12
1811,2025-07-25,East,Components,2,412.8
1812,2025-07-25,South,Components,5,206.85
1813,2025-07-26,North,Accessories,1,27.29
1814,2025-07-26,East,Accessories,4,34.6
1815,2025-07-27,South,Components,1,488.59
1816,2025-07-27,East,Components,2,476.09
1817,2025-07-27,South,Clothing,3,124.16
1818,2025-07-27,South,Clothing,2,80.65
1819,2025-07-27,North,Components,3,302.69
1820,2025-07-28,South,Components,5,399.91
1821,2025-07-28,South,Bikes,2,1704.61
1822,2025-07-28,West,Accessories,1,40.82
1823,2025-07-28,North,Bikes,2,3548.35
1824,2025-07-28,East,Bikes,1,1975.47
1825,2025-07-29,East,Bikes,3,1711.49
1826,2025-07-29,West,Bikes,3,1713.88
1827,2025-07-29,East,Components,1,375.73
1828,2025-07-29,East,Bikes,2,3954.51
1829,2025-07-29,North,Components,2,406.05
1830,2025-07-30,South,Clothing,3,94.89
1831,2025-07-30,East,Clothing,1,64.1
1832,2025-07-30,North,Accessories,2,27.32
1833,2025-07-30,North,Accessories,1,48.12
1834,2025-07-31,South,Bikes,4,2333.05
1835,2025-07-31,South,Clothing,3,52.42
1836,2025-07-31,North,Components,3,408.47
1837,2025-07-31,West,Bikes,3,3588.72
1838,2025-07-31,North,Components,2,251.9
1839,2025-07-31,East,Bikes,5,1572.75
1840,2025-08-01,South,Bikes,2,2073.49
1841,2025-08-01,East,Bikes,2,2607.34
1842,2025-08-01,South,Clothing,2,89.67
1843,2025-08-01,South,Components,1,433.37
1844,2025-08-01,North,Bikes,4,1434.33
1845,2025-08-01,South,Components,1,418.69
1846,2025-08-02,North,Components,4,478.02
1847,2025-08-02,North,Accessories,3,57.38
1848,2025-08-02,South,Bikes,2,1371.65
1849,2025-08-03,North,Bikes,5,3527.5
1850,2025-08-03,North,Clothing,2,155.56
1851,2025-08-03,East,Components,1,467.71
1852,2025-08-04,West,Components,4,154.2
1853,2025-08-04,South,Bikes,2,1382.54
1854,2025-08-04,East,Components,2,208.98
1855,2025-08-04,South,Components,3,227.3
1856,2025-08-04,West,Bikes,1,4042.08
1857,2025-08-05,North,Clothing,2,147.05
1858,2025-08-05,West,Bikes,1,3598.75
1859,2025-08-05,West,Clothing,4,110.04
1860,2025-08-05,East,Components,1,251.13
1861,2025-08-05,South,Accessories,4,69.22
1862,2025-08-06,North,Clothing,1,128.84
1863,2025-08-06,South,Clothing,2,129.14
1864,2025-08-06,South,Components,4,379.17
1865,2025-08-06,West,Bikes,3,2271.64
1866,2025-08-06,North,Accessories,2,44.98
1867,2025-08-07,North,Accessories,3,66.97
1868,2025-08-07,North,Accessories,4,56.22
1869,2025-08-07,East,Accessories,4,45.24
1870,2025-08-07,South,Components,1,280.81
1871,2025-08-08,North,Accessories,3,69.91
1872,2025-08-08,East,Clothing,2,53.76
1873,2025-08-08,South,Accessories,1,45.05
1874,2025-08-08,North,Components,4,416.35
1875,2025-08-09,South,Accessories,3,37.32
1876,2025-08-09,West,Components,3,237.44
1877,2025-08-09,South,Accessories,2,39.99
1878,2025-08-10,South,Bikes,1,1126.03
1879,2025-08-10,East,Components,3,327.28
1880,2025-08-10,West,Bikes,2,4004.72
1881,2025-08-10,North,Clothing,5,119.54
1882,2025-08-10,East,Clothing,3,94.27
1883,2025-08-11,North,Accessories,4,75.21
1884,2025-08-11,North,Accessories,1,42.56
1885,2025-08-11,West,Bikes,3,2755.43
1886,2025-08-11,West,Components,1,434.26
1887,2025-08-12,East,Accessories,2,29.67
1888,2025-08-12,North,Components,4,379.14
1889,2025-08-12,East,Components,2,441.48
1890,2025-08-12,North,Clothing,4,131.66
1891,2025-08-13,West,Accessories,4,58.78
1892,2025-08-13,East,Clothing,3,122.33
1893,2025-08-13,West,Components,1,475.06
1894,2025-08-13,South,Clothing,5,145.41
1895,2025-08-13,South,Bikes,3,1599.29
1896,2025-08-13,West,Bikes,3,2842.77
1897,2025-08-14,West,Clothing,2,78.94
1898,2025-08-14,West,Clothing,1,149.32
1899,2025-08-14,East,Clothing,4,84.9
1900,2025-08-15,West,Clothing,5,56.54
1901,2025-08-15,East,Accessories,1,58.11
1902,2025-08-15,West,Components,5,258.77
1903,2025-08-15,East,Accessories,4,64.68
1904,2025-08-15,West,Clothing,5,125.34
1905,2025-08-16,North,Bikes,1,1884.7
1906,2025-08-16,East,Clothing,3,83.98
1907,2025-08-16,North,Components,5,495.5
1908,2025-08-16,North,Accessories,3,69.33
1909,2025-08-17,North,Components,4,527.24
1910,2025-08-17,East,Accessories,4,69.74
1911,2025-08-17,East,Accessories,3,50.3
1912,2025-08-18,West,Components,3,357.4
1913,2025-08-18,North,Components,4,233.09
1914,2025-08-18,South,Bikes,5,2593.75
1915,2025-08-19,East,Accessories,2,34.04
1916,2025-08-19,South,Components,5,236.65
1917,2025-08-19,North,Bikes,4,3752.64
1918,2025-08-19,West,Clothing,5,58.68
1919,2025-08-19,East,Clothing,5,124.74
1920,2025-08-20,East,Components,5,270.61
1921,2025-08-20,North,Bikes,1,2177.17
1922,2025-08-20,West,Clothing,2,68.59
1923,2025-08-21,West,Clothing,5,101.01
1924,2025-08-21,West,Bikes,1,1240.85
1925,2025-08-21,East,Accessories,3,34.64
1926,2025-08-21,South,Components,3,234.97
1927,2025-08-21,South,Bikes,1,1777.24
1928,2025-08-22,North,Clothing,3,91.97
1929,2025-08-22,West,Bikes,4,2835.89
1930,2025-08-22,North,Accessories,3,34.74
1931,2025-08-22,East,Clothing,1,118.58
1932,2025-08-22,West,Accessories,4,54.61
1933,2025-08-22,South,Accessories,1,32.72
1934,2025-08-23,South,Components,1,260.21
1935,2025-08-23,South,Bikes,2,2407.95
1936,2025-08-23,East,Clothing,1,66.63
1937,2025-08-23,South,Bikes,4,1308.48
1938,2025-08-23,East,Bikes,5,3568.73
1939,2025-08-24,East,Components,3,370.5
1940,2025-08-24,South,Clothing,3,55.72
1941,2025-08-24,West,Accessories,1,73.0
1942,2025-08-24,South,Clothing,3,55.89
1943,2025-08-25,East,Accessories,3,78.21
1944,2025-08-25,South,Accessories,1,72.91
1945,2025-08-25,South,Clothing,3,101.53
1946,2025-08-25,South,Clothing,3,118.41
1947,2025-08-25,West,Accessories,2,65.92
1948,2025-08-26,North,Components,2,203.94
1949,2025-08-26,North,Accessories,4,23.44
1950,2025-08-26,North,Bikes,3,1721.58
1951,2025-08-26,West,Clothing,4,114.8
1952,2025-08-26,South,Components,3,152.86
1953,2025-08-27,South,Bikes,2,1411.82
1954,2025-08-27,West,Accessories,1,47.83
1955,2025-08-27,South,Bikes,4,3645.47
1956,2025-08-27,West,Components,4,429.56
1957,2025-08-27,West,Components,5,196.17
1958,2025-08-28,South,Bikes,1,3171.73
1959,2025-08-28,South,Accessories,1,54.07
1960,2025-08-28,South,Components,1,186.58
1961,2025-08-28,West,Bikes,2,2489.61
1962,2025-08-28,North,Components,5,452.38
1963,2025-08-29,South,Accessories,4,36.83
1964,2025-08-29,North,Bikes,1,2525.63
1965,2025-08-29,South,Components,5,205.87
1966,2025-08-29,West,Clothing,1,55.78
1967,2025-08-29,North,Bikes,5,3615.39
1968,2025-08-29,East,Bikes,4,3189.85
1969,2025-08-30,South,Bikes,1,2762.7
1970,2025-08-30,West,Components,2,473.57
1971,2025-08-30,South,Bikes,4,3196.28
1972,2025-08-30,North,Bikes,5,2917.09
1973,2025-08-30,North,Clothing,2,120.83
1974,2025-08-31,East,Bikes,3,2200.19
1975,2025-08-31,East,Clothing,2,60.56
1976,2025-09-01,North,Bikes,5,994.83
1977,2025-09-01,West,Components,4,261.11
1978,2025-09-02,North,Components,1,375.47
1979,2025-09-02,North,Bikes,2,2383.73
1980,2025-09-02,North,Accessories,2,49.9
1981,2025-09-02,South,Clothing,3,69.56
1982,2025-09-02,North,Clothing,3,103.61
1983,2025-09-02,West,Accessories,2,20.17
1984,2025-09-03,South,Clothing,1,55.46
1985,2025-09-03,East,Accessories,2,38.82
1986,2025-09-03,East,Clothing,1,109.89
1987,2025-09-03,North,Components,5,367.8
1988,2025-09-03,East,Components,4,141.26
1989,2025-09-04,North,Clothing,4,37.78
1990,2025-09-04,North,Components,5,172.04
1991,2025-09-04,West,Components,5,381.69
1992,2025-09-04,South,Bikes,3,2234.65
1993,2025-09-05,North,Clothing,2,68.69
1994,2025-09-05,South,Accessories,3,42.04
1995,2025-09-06,North,Components,1,209.63
1996,2025-09-06,South,Components,1,296.03
1997,2025-09-06,East,Bikes,1,2336.65
1998,2025-09-06,North,Bikes,1,2411.72
1999,2025-09-06,North,Clothing,4,38.64
2000,2025-09-07,West,Clothing,2,109.88
2001,2025-09-07,West,Bikes,4,1384.31
2002,2025-09-07,North,Components,4,239.41
2003,2025-09-07,South,Clothing,1,59.54
2004,2025-09-07,South,Accessories,1,51.07
2005,2025-09-07,East,Components,3,342.71
2006,2025-09-08,North,Bikes,1,2662.92
2007,2025-09-08,East,Components,3,336.81
2008,2025-09-08,West,Components,1,124.18
2009,2025-09-08,North,Bikes,5,1661.53
2010,2025-09-08,East,Components,1,128.91
2011,2025-09-08,South,Clothing,3,104.14
2012,2025-09-09,East,Components,3,150.93
2013,2025-09-09,North,Clothing,2,46.37
2014,2025-09-09,West,Components,1,193.33
2015,2025-09-09,South,Components,4,298.19
2016,2025-09-10,West,Components,3,296.12
2017,2025-09-10,West,Bikes,3,941.96
2018,2025-09-10,West,Components,4,192.34
2019,2025-09-10,West,Accessories,5,21.06
2020,2025-09-11,West,Bikes,4,1708.46
2021,2025-09-11,West,Components,4,373.58
2022,2025-09-11,North,Bikes,3,1088.58
2023,2025-09-11,South,Clothing,3,69.74
2024,2025-09-11,South,Bikes,4,987.3
2025,2025-09-12,West,Accessories,5,20.82
2026,2025-09-12,South,Bikes,5,1351.41
2027,2025-09-12,North,Clothing,4,50.25
2028,2025-09-13,West,Accessories,2,55.08
2029,2025-09-13,East,Bikes,1,2578.68
2030,2025-09-13,East,Components,1,191.99
2031,2025-09-13,West,Bikes,4,2355.17
2032,2025-09-14,North,Components,4,258.05
2033,2025-09-14,South,Bikes,4,1995.11
2034,2025-09-14,South,Components,4,298.92
2035,2025-09-14,East,Clothing,2,94.7
2036,2025-09-15,North,Bikes,4,2126.78
2037,2025-09-15,East,Components,4,356.34
2038,2025-09-15,East,Components,3,353.21
2039,2025-09-16,West,Components,1,382.12
2040,2025-09-16,West,Components,2,114.64
2041,2025-09-16,West,Bikes,2,1865.08
2042,2025-09-16,West,Components,2,166.53
2043,2025-09-16,West,Clothing,3,116.51
2044,2025-09-16,East,Components,1,392.37
2045,2025-09-17,North,Components,5,210.04
2046,2025-09-17,South,Clothing,1,97.19
2047,2025-09-17,East,Components,5,286.34
2048,2025-09-17,West,Accessories,2,36.18
2049,2025-09-17,North,Clothing,3,52.61
2050,2025-09-18,South,Components,5,373.73
2051,2025-09-18,North,Clothing,2,107.0
2052,2025-09-18,North,Components,5,233.03
2053,2025-09-18,East,Accessories,5,49.44
2054,2025-09-18,East,Components,4,359.26
2055,2025-09-19,North,Bikes,1,1775.31
2056,2025-09-19,South,Clothing,2,38.31
2057,2025-09-20,East,Bikes,5,1978.35
2058,2025-09-20,West,Bikes,5,1798.46
2059,2025-09-20,South,Clothing,4,108.03
2060,2025-09-20,East,Bikes,5,2114.29
2061,2025-09-20,East,Accessories,2,23.83
2062,2025-09-21,East,Clothing,1,112.87
2063,2025-09-21,West,Bikes,2,2183.69
2064,2025-09-21,North,Clothing,4,99.68
2065,2025-09-21,South,Accessories,4,30.5
2066,2025-09-21,South,Clothing,4,98.51
2067,2025-09-22,West,Components,2,267.58
2068,2025-09-22,East,Components,4,218.01
2069,2025-09-23,South,Clothing,2,43.11
2070,2025-09-23,South,Clothing,4,41.89
2071,2025-09-23,West,Accessories,5,43.39
2072,2025-09-23,East,Accessories,3,55.85
2073,2025-09-23,West,Accessories,1,29.42
2074,2025-09-24,East,Accessories,5,31.75
2075,2025-09-24,South,Components,3,294.14
2076,2025-09-24,South,Clothing,1,86.98
2077,2025-09-25,North,Accessories,2,51.95
2078,2025-09-25,West,Bikes,5,2121.49
2079,2025-09-25,North,Clothing,2,34.82
2080,2025-09-25,North,Bikes,2,2338.75
2081,2025-09-25,South,Components,1,161.37
2082,2025-09-25,North,Bikes,2,1079.75
2083,2025-09-26,East,Accessories,3,30.3
2084,2025-09-26,West,Clothing,3,67.51
2085,2025-09-26,North,Clothing,3,37.0
2086,2025-09-27,North,Clothing,3,40.07
2087,2025-09-27,East,Components,3,339.5
2088,2025-09-27,North,Accessories,2,22.12
2089,2025-09-28,North,Accessories,2,28.61
2090,2025-09-28,West,Clothing,1,99.48
2091,2025-09-28,South,Bikes,4,2101.36
2092,2025-09-28,South,Accessories,5,49.49
2093,2025-09-28,West,Bikes,5,2617.9
2094,2025-09-29,South,Components,1,114.79
2095,2025-09-29,East,Accessories,5,26.33
2096,2025-09-29,East,Accessories,1,38.15
2097,2025-09-29,North,Bikes,2,1327.71
2098,2025-09-29,West,Clothing,5,50.17
2099,2025-09-30,East,Components,3,170.06
2100,2025-09-30,South,Components,4,156.41
2101,2025-09-30,East,Clothing,4,101.99
2102,2025-10-01,East,Clothing,1,37.06
2103,2025-10-01,South,Clothing,2,36.51
2104,2025-10-01,South,Components,4,379.88
2105,2025-10-01,North,Bikes,5,1260.44
2106,2025-10-02,West,Clothing,5,90.1
2107,2025-10-02,North,Clothing,1,97.65
2108,2025-10-02,North,Accessories,3,34.59
2109,2025-10-02,West,Components,4,240.76
2110,2025-10-02,East,Clothing,5,77.41
2111,2025-10-02,West,Bikes,1,1059.66
2112,2025-10-03,South,Components,1,121.79
2113,2025-10-03,North,Accessories,3,44.98
2114,2025-10-03,East,Bikes,4,2677.57
2115,2025-10-03,North,Bikes,1,1145.98
2116,2025-10-04,South,Clothing,5,108.96
2117,2025-10-04,East,Bikes,2,2347.99
2118,2025-10-05,South,Accessories,4,23.31
2119,2025-10-05,East,Accessories,1,45.98
2120,2025-10-05,North,Components,1,243.2
2121,2025-10-05,West,Clothing,4,111.75
2122,2025-10-05,East,Components,4,387.02
2123,2025-10-05,South,Accessories,2,46.32
2124,2025-10-06,East,Bikes,2,2710.04
2125,2025-10-06,West,Bikes,2,1384.79
2126,2025-10-06,East,Clothing,2,58.76
2127,2025-10-06,North,Accessories,2,18.56
2128,2025-10-06,East,Clothing,5,33.25
2129,2025-10-07,East,Bikes,2,2893.15
2130,2025-10-07,East,Clothing,3,101.31
2131,2025-10-08,West,Clothing,4,84.38
2132,2025-10-08,South,Clothing,1,41.65
2133,2025-10-08,South,Accessories,1,48.02
2134,2025-10-08,East,Components,3,328.85
2135,2025-10-09,East,Clothing,2,64.42
2136,2025-10-09,East,Components,1,266.59
2137,2025-10-09,South,Clothing,3,107.79
2138,2025-10-09,North,Components,5,358.38
2139,2025-10-09,West,Accessories,4,56.01
2140,2025-10-09,East,Components,2,321.52
2141,2025-10-10,North,Bikes,1,1088.66
2142,2025-10-10,North,Components,4,217.79
2143,2025-10-11,West,Components,3,359.17
2144,2025-10-11,East,Accessories,5,56.34
2145,2025-10-12,East,Clothing,3,108.1
2146,2025-10-12,North,Bikes,4,2130.95
2147,2025-10-12,South,Accessories,2,33.71
2148,2025-10-12,East,Components,1,215.58
2149,2025-10-12,West,Bikes,1,1831.49
2150,2025-10-13,South,Accessories,5,58.22
2151,2025-10-13,East,Clothing,1,101.43
2152,2025-10-13,North,Components,2,340.12
2153,2025-10-14,North,Accessories,4,22.83
2154,2025-10-14,East,Components,5,205.45
2155,2025-10-14,North,Components,2,252.78
2156,2025-10-14,South,Accessories,2,58.27
2157,2025-10-15,East,Bikes,1,2712.3
2158,2025-10-15,North,Bikes,5,1281.4
2159,2025-10-16,South,Accessories,2,55.44
2160,2025-10-16,North,Components,4,293.13
2161,2025-10-16,East,Components,5,284.77
2162,2025-10-17,West,Components,1,232.29
2163,2025-10-17,East,Bikes,2,2507.41
2164,2025-10-17,South,Components,5,266.43
2165,2025-10-17,South,Components,2,178.0
2166,2025-10-18,South,Bikes,3,2454.18
2167,2025-10-18,North,Accessories,4,55.12
2168,2025-10-18,North,Bikes,1,1790.56
2169,2025-10-18,West,Accessories,2,22.17
2170,2025-10-18,East,Components,4,398.91
2171,2025-10-18,South,Components,2,398.6
2172,2025-10-19,East,Clothing,3,84.41
2173,2025-10-19,West,Components,1,294.26
2174,2025-10-19,East,Components,1,166.74
2175,2025-10-19,West,Clothing,4,47.83
2176,2025-10-19,East,Accessories,4,36.1
2177,2025-10-20,South,Components,5,247.17
2178,2025-10-20,East,Components,4,178.22
2179,2025-10-20,East,Bikes,4,1705.65
2180,2025-10-20,West,Clothing,2,62.0
2181,2025-10-20,North,Accessories,1,52.57
2182,2025-10-20,West,Accessories,4,31.11
2183,2025-10-21,North,Clothing,2,45.55
2184,2025-10-21,West,Clothing,3,89.43
2185,2025-10-21,South,Components,5,209.14
2186,2025-10-21,East,Accessories,1,43.58
2187,2025-10-21,North,Components,5,370.03
2188,2025-10-21,West,Clothing,4,100.27
2189,2025-10-22,North,Clothing,3,76.27
2190,2025-10-22,West,Clothing,1,86.18
2191,2025-10-22,East,Clothing,1,53.8
2192,2025-10-22,North,Clothing,3,99.72
2193,2025-10-23,East,Bikes,3,1429.51
2194,2025-10-23,West,Accessories,1,22.93
2195,2025-10-23,North,Bikes,2,1250.57
2196,2025-10-23,South,Components,1,200.79
2197,2025-10-23,North,Accessories,2,27.29
2198,2025-10-23,South,Bikes,4,2505.43
2199,2025-10-24,West,Bikes,4,2451.65
2200,2025-10-24,South,Bikes,5,2195.2
2201,2025-10-24,North,Components,1,392.9
2202,2025-10-25,North,Components,3,146.85
2203,2025-10-25,South,Components,1,143.42
2204,2025-10-26,South,Components,3,286.83
2205,2025-10-26,West,Bikes,3,2951.56
2206,2025-10-26,West,Accessories,2,33.4
2207,2025-10-27,South,Bikes,2,2985.95
2208,2025-10-27,East,Components,1,368.67
2209,2025-10-27,North,Accessories,4,38.5
2210,2025-10-27,North,Bikes,5,1809.96
2211,2025-10-27,South,Clothing,1,87.95
2212,2025-10-28,West,Components,2,254.36
2213,2025-10-28,North,Bikes,3,1915.42
2214,2025-10-28,South,Accessories,5,45.88
2215,2025-10-28,West,Accessories,3,46.84
2216,2025-10-28,South,Accessories,3,56.4
2217,2025-10-28,South,Accessories,5,24.22
2218,2025-10-29,East,Clothing,5,59.17
2219,2025-10-29,West,Clothing,3,45.71
2220,2025-10-30,North,Accessories,2,55.34
2221,2025-10-30,West,Accessories,3,48.22
2222,2025-10-31,North,Accessories,1,45.86
2223,2025-10-31,East,Components,1,140.7
2224,2025-10-31,East,Accessories,1,34.78
2225,2025-10-31,North,Accessories,1,43.49
2226,2025-10-31,East,Accessories,2,51.3
2227,2025-10-31,East,Bikes,3,2248.77
2228,2025-11-01,East,Accessories,4,48.55
2229,2025-11-01,West,Clothing,1,66.15
